epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,100,100,50,35,53.2,2760,10801,30,0,11.5,6.7;2.3;6.1;10.2;2.3;3.8;41.1;52.2;14.0;25.9;74.4;20.9;1.4;1.5;0.5;0.6;0.8;1.2;4.4;0.6;0.8;0.9;0.9;1.9,35.86,0.08,0.24,0.95,14.932,0.76,0.0,2148.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,100,91,55,28,217.1,2745,10801,30,0,15.7,17.0;3.9;12.2;10.9;4.5;6.9;47.4;74.9;21.8;47.2;83.8;26.0;2.2;1.9;0.0;0.3;0.8;1.9;0.6;0.3;3.3;1.7;1.7;4.9,35.87,0.08,0.01,0.14,14.938,0.76,4492.0,98779.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,96,89,58,27,218.7,2745,10801,30,0,14.0,11.4;1.1;8.4;6.4;3.4;3.1;56.4;65.3;21.2;50.1;91.6;8.9;1.7;0.8;0.0;0.3;0.8;0.3;0.3;0.0;0.8;0.0;0.3;2.8,35.87,0.08,0.0,0.03,14.938,0.76,23632.0,50585.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,96,84,57,25,218.6,2745,10801,30,0,14.7,15.7;0.3;14.2;8.1;4.2;5.3;60.5;39.7;27.0;38.9;49.6;79.6;1.7;0.6;0.3;0.3;1.1;1.7;0.0;0.0;0.3;0.8;0.0;1.7,35.87,0.08,0.02,0.07,14.938,0.76,27441.0,11279.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,,56,37,57,27,210.4,2745,10801,30,0,15.9,15.5;4.6;14.2;9.3;5.7;6.8;60.8;65.5;34.7;34.7;88.6;15.0;3.6;2.7;0.3;0.8;2.2;2.5;1.1;1.1;2.2;3.0;2.7;3.5,35.96,0.08,0.0,0.05,14.941,0.759,41699.0,16113.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,,,,,,96,88,59,26,219.1,2745,10801,30,0,14.6,15.2;2.2;8.7;10.6;3.1;3.1;42.5;56.4;46.8;29.4;54.5;68.0;0.6;2.0;0.3;0.8;1.1;1.4;0.0;0.0;1.1;0.8;0.6;0.8,35.95,0.08,0.12,0.41,14.941,0.759,4199.0,414892.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,,,,,100,100,59,25,220.3,2745,10801,30,0,15.1,15.3;2.0;5.6;9.6;2.8;4.8;49.9;74.6;44.5;28.5;83.8;25.8;1.1;1.7;0.6;0.3;2.5;2.0;0.0;0.3;1.4;1.7;2.0;0.8,35.95,0.08,0.01,0.05,14.941,0.759,36718.0,15234.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,,,,,,100,92,60,23,220.8,2745,10801,30,0,15.2,17.9;3.9;12.3;14.1;5.3;6.4;64.4;63.2;38.3;21.2;98.3;2.8;1.1;2.5;0.8;0.0;1.4;1.7;0.6;0.8;1.7;2.0;1.1;1.1,35.95,0.08,0.14,0.38,14.941,0.759,42578.0,12255.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,,,,,,89,3,58,26,210.9,2745,10801,30,0,13.8,11.3;0.8;8.5;10.7;1.9;2.5;70.2;34.9;40.7;18.4;75.5;53.7;0.6;0.6;0.0;0.0;0.0;0.3;0.0;0.0;0.6;0.0;0.0;0.0,35.95,0.08,0.01,0.14,14.945,0.759,29052.0,149853.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,,,,,,100,92,62,22,220.9,2745,10801,30,0,14.2,13.2;1.7;10.4;12.0;3.9;3.6;41.3;80.3;44.9;25.8;94.1;5.9;0.8;0.8;0.0;0.0;0.0;0.3;0.3;0.0;0.3;0.0;0.0;0.8,35.95,0.08,0.02,0.1,14.945,0.759,29980.0,11767.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
