epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,80,47,51,35,61.8,2760,10801,30,0,6.4,0.9;8.4;1.5;1.8;0.8;0.7;24.7;44.7;4.6;5.1;19.7;37.5;0.6;0.4;0.1;0.1;0.2;0.2;0.0;0.1;0.3;0.4;0.4;0.5,35.31,0.06,0.27,1.02,14.371,0.783,390.0,1611.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,97,93,56,27,212.8,2745,10801,30,0,6.5,0.6;12.0;0.9;0.0;0.3;0.6;27.2;51.0;0.9;3.5;23.8;32.5;1.5;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;0.3;0.9,35.32,0.06,0.03,0.03,14.373,0.783,6591.0,10546.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,96,91,57,27,213.1,2745,10801,30,0,6.7,0.6;16.8;0.9;0.6;0.0;1.2;32.7;40.6;1.5;4.7;20.1;40.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,35.33,0.06,0.03,0.11,14.373,0.783,53173.0,48974.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,100,100,58,27,213.7,2745,10801,30,0,7.2,0.3;13.3;1.5;1.5;1.2;0.3;31.7;24.9;2.1;5.3;29.3;57.2;0.3;0.6;0.0;0.6;0.0;0.3;0.0;0.6;0.0;0.6;1.5;0.9,35.31,0.06,0.0,0.01,14.373,0.783,29541.0,45947.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,,100,96,58,25,215.6,2745,10801,30,0,7.1,1.1;14.7;3.2;1.4;1.1;0.9;46.6;26.4;3.2;5.2;14.7;45.4;0.9;0.3;0.0;0.0;0.0;0.6;0.0;0.0;1.4;0.0;1.4;0.3,35.38,0.06,0.03,0.09,14.381,0.783,38378.0,48681.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,,,,,,100,95,58,25,214.3,2745,10801,30,0,6.6,0.9;14.0;0.0;1.2;0.3;0.3;41.8;24.4;2.4;1.5;24.8;44.4;0.3;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.3;0.0;1.2;0.3,35.38,0.06,0.0,0.04,14.381,0.783,30224.0,63330.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,,,,,99,93,59,25,214.2,2745,10801,30,0,6.8,0.9;12.7;1.5;1.8;0.9;0.3;22.4;33.8;2.9;3.5;24.8;56.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.3;0.6,35.38,0.06,0.05,0.11,14.381,0.783,101757.0,63232.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,,,,,,97,92,61,25,214.1,2745,10801,30,0,7.0,0.3;12.4;1.8;1.8;0.3;1.5;47.8;28.9;2.1;6.2;14.4;47.6;0.3;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.6;0.0,35.38,0.06,0.03,0.08,14.381,0.783,9033.0,15917.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,,,,,,96,92,62,24,214.3,2745,10801,30,0,6.4,0.3;16.0;1.2;0.6;0.3;0.3;11.3;68.6;0.6;4.1;17.7;31.1;0.6;0.9;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0,35.38,0.06,0.02,0.06,14.381,0.783,9570.0,10449.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,,,,,,100,95,61,22,214.8,2745,10801,30,0,6.9,0.6;12.6;2.0;2.0;0.6;1.5;30.0;25.7;2.0;5.0;16.7;65.6;0.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,35.38,0.06,0.04,0.16,14.381,0.783,5859.0,187744.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,,,,,,,97,92,63,22,214.6,2745,10801,30,0,7.1,0.0;16.1;1.8;1.2;0.3;0.9;59.8;14.5;3.2;4.4;15.0;49.7;0.3;0.6;0.0;0.6;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.9,35.38,0.06,0.0,0.02,14.381,0.783,3857.0,16064.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,,,,,,96,91,61,22,215.4,2745,10801,30,0,7.2,0.3;10.6;2.1;2.9;0.3;0.9;60.1;21.2;4.1;4.4;35.3;26.8;0.6;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.6;0.6;0.6,35.29,0.06,0.06,0.15,14.381,0.783,3710.0,18212.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,13,,,,,,,98,95,60,24,216.4,2745,10801,30,0,7.1,0.3;13.5;2.0;2.6;0.6;1.4;47.8;24.6;3.2;4.1;29.0;39.4;0.3;0.3;0.0;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.6;0.3,35.31,0.06,0.01,0.03,14.381,0.783,5468.0,14111.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
