epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,98,95,46,30,18.6,210,405,30,0,11.6,7.1;9.8;9.7;9.7;8.3;8.3;27.6;47.5;11.9;17.9;29.3;40.4;6.7;6.7;2.6;2.4;5.7;5.3;2.5;2.0;4.6;4.5;3.9;3.5,41.24,0.12,7.29,1.68,14.979,0.864,0.0,97.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,96,36,54,29,191.4,2745,10801,30,0,34.4,23.0;19.1;60.7;58.5;32.8;27.2;97.8;98.4;85.5;88.9;92.4;96.0;17.4;13.3;1.3;1.3;2.7;2.5;2.0;1.1;1.3;0.7;0.9;0.4,40.35,0.14,0.0,3.63,14.979,0.864,1269.0,5419.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,100,84,62,28,196.2,2745,10801,30,0,33.4,18.4;13.8;52.8;67.3;20.5;31.4;96.8;97.0;87.5;87.7;96.6;97.7;10.7;9.1;0.5;1.6;1.4;1.8;0.2;0.7;2.3;2.9;0.9;0.9,40.4,0.14,0.0,0.07,14.979,0.864,1269.0,5810.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,98,48,56,24,193.4,2745,10801,30,0,33.1,15.2;17.9;47.2;61.2;20.4;25.0;95.5;96.6;89.4;91.6;96.8;98.0;12.5;14.1;3.0;2.8;0.9;0.7;0.0;0.0;0.9;1.8;0.5;0.5,40.47,0.14,0.0,0.05,14.979,0.864,1318.0,5371.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,,100,88,57,29,198.4,2745,10801,30,0,33.7,22.2;15.3;62.5;56.4;38.2;18.3;98.4;98.2;82.6;90.8;95.7;98.2;11.2;11.0;0.5;0.9;1.8;1.4;0.0;0.2;3.0;2.3;0.5;0.5,40.7,0.14,0.01,0.08,14.979,0.864,488.0,97.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,,,,,,100,81,61,25,198.9,2745,10801,30,0,18.6,9.2;7.3;23.3;20.3;12.0;5.3;74.1;61.1;41.5;46.4;67.7;59.8;5.3;5.3;0.2;0.5;0.9;0.5;0.2;0.5;1.4;2.8;0.2;0.5,40.71,0.14,0.0,0.1,14.979,0.864,2148.0,5468.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,,,,,100,79,59,22,198.7,2745,10801,30,0,6.9,0.6;2.6;2.6;1.4;1.2;0.3;31.3;52.6;7.5;4.3;31.0;28.3;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0,40.7,0.14,0.0,0.22,14.979,0.864,1513.0,5371.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,1.0537638710045796,0.4126553549359926,1.0095702503958055,0.4931451612903226,0.00399990,254.7,,,,,,,,,,,,,,,,,,,,,,96,98.86,100,36,73.0,95,46,56.43,62,22,26.71,30,18.6,170.8,198.9,2382.9,9315.9,30.0,0,6.9,24.53,34.4,40.35,40.65,41.24,63.16,0.12,0.14,0.14,24.09,0.0,1.04,7.29,0.05,0.83,3.63,9.001,14.115,14.979,14.98,14.979,15.992,0.864,0.86,0.864,0.0,1143.57,2148.0,97.0,3947.57,5810.0,4,4.0,4,16,16.0,16,4,16,46.89,39.18
2,1,,,,,,,89,59,47,36,39.3,2565,10801,30,0,11.2,2.8;3.3;4.1;3.9;2.9;3.4;52.3;51.1;12.2;12.2;50.0;50.8;2.1;2.3;1.1;1.3;1.7;1.8;1.4;1.5;1.8;1.6;1.6;1.6,50.48,0.14,0.0,0.08,15.332,0.0,0.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,100,56,53,31,179.5,2760,10801,30,0,50.2,43.3;49.8;78.4;78.1;54.7;60.5;97.7;98.6;84.5;90.9;97.9;99.1;32.6;35.9;13.3;15.4;22.7;25.5;23.3;22.9;21.4;20.9;15.6;18.8,47.87,0.14,0.14,2.24,15.326,0.0,41455.0,156738.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
