epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,100,55,57,32,59.0,2760,10801,30,0,10.9,10.6;7.6;8.7;9.1;7.8;7.5;26.9;44.0;10.9;12.7;25.7;38.8;5.7;5.8;2.7;3.0;5.1;5.9;2.2;2.7;4.8;5.3;4.2;4.6,32.42,0.11,0.01,0.69,14.979,0.743,0.0,3271.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,100,83,61,21,231.6,2745,10801,30,0,33.9,29.9;29.2;42.6;43.3;30.9;30.7;81.3;67.5;53.6;54.6;71.3;64.1;24.7;27.1;9.6;10.4;22.2;24.3;8.1;6.4;19.3;23.0;16.3;21.5,33.52,0.11,0.0,0.1,14.98,0.744,488.0,48.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,100,55,64,19,234.5,2745,10801,30,0,5.6,4.5;0.4;1.1;0.8;0.6;0.0;34.7;29.0;4.0;2.1;21.7;35.3;0.4;0.2;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0,33.54,0.11,0.01,0.15,14.98,0.744,146.0,17187.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,1.2300921328973118,0.6649238980935812,0.33977803587913513,0.9855555555555555,0.00100000,82.9,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,55,64.33,83,57,60.67,64,19,24.0,32,59.0,175.03,234.5,2750.0,10801.0,30.0,0,5.6,16.8,33.9,32.42,33.16,33.54,63.16,0.11,0.11,0.11,17.01,0.0,0.01,0.01,0.1,0.31,0.69,10.041,14.236,14.979,14.98,14.98,15.992,0.743,0.74,0.744,0.0,211.33,488.0,48.0,6835.33,17187.0,4,4.0,4,16,16.0,16,4,16,46.77,19.62
2,1,,,,,,,100,73,60,24,86.2,2745,10801,30,0,54.1,61.3;60.8;68.3;68.5;63.8;62.9;82.9;81.8;72.1;74.7;79.5;90.1;48.6;50.6;20.6;23.9;46.4;48.6;19.4;18.3;42.5;44.5;31.2;37.2,33.3,0.11,0.01,0.62,14.811,0.575,0.0,11865.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,98,77,62,23,231.3,2745,10801,31,0,31.8,28.9;24.8;39.5;42.3;30.3;28.1;67.4;67.5;50.9;49.5;76.8;62.2;23.3;22.4;7.5;10.5;19.7;22.1;8.0;7.1;18.8;21.2;14.3;19.2,33.71,0.11,0.0,3.54,14.811,0.575,585.0,4248.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,,,,,,100,89,62,20,234.5,2745,10801,32,0,6.0,2.7;0.4;2.9;2.1;1.0;0.8;41.7;20.5;3.3;4.2;34.9;26.4;0.0;0.8;0.0;0.0;0.0;0.2;0.2;0.0;0.4;0.4;0.4;0.0,33.71,0.11,0.0,2.07,14.811,0.575,244.0,14550.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,summary,0.6389349467528274,0.8770232359022471,0.3161357641220093,0.9917777777777778,0.00100000,40.6,,,,,,,,,,,,,,,,,,,,,,98,99.33,100,73,79.67,89,60,61.33,62,20,22.33,24,86.2,184.0,234.5,2745.0,10801.0,31.0,0,6.0,30.63,54.1,33.3,33.57,33.71,63.16,0.11,0.11,0.11,17.01,0.0,0.0,0.01,0.62,2.08,3.54,10.042,14.236,14.811,14.81,14.811,15.992,0.575,0.57,0.575,0.0,276.33,585.0,4248.0,10221.0,14550.0,4,4.0,4,16,16.0,16,4,16,4.67,19.56
3,1,,,,,,,100,44,60,24,70.2,2745,10801,32,0,55.0,57.1;56.9;68.0;70.5;62.4;65.3;91.1;84.5;71.0;74.9;81.5;84.4;51.9;51.4;23.1;24.7;48.0;50.9;18.0;19.2;44.6;45.9;35.0;39.0,33.34,0.11,0.0,3.09,12.33,0.0,1367.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,,,,,,,100,77,65,18,236.5,2745,10801,32,0,33.2,29.1;28.2;44.1;40.6;32.0;29.9;66.0;74.9;50.3;53.9;66.5;72.8;23.9;25.7;10.8;9.2;22.9;23.5;7.3;5.7;20.9;22.4;15.6;19.7,33.7,0.11,0.01,3.23,12.33,0.0,439.0,97.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,,,,,,,100,61,64,18,236.4,2730,10801,32,0,6.2,4.1;1.3;2.9;1.9;0.8;0.2;26.1;32.6;3.6;4.0;28.1;37.3;0.6;0.6;0.0;0.4;0.0;0.0;0.0;0.0;0.8;2.1;0.2;0.2,33.69,0.11,0.0,2.07,12.33,0.0,146.0,585.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,summary,0.4995035534685215,0.9288964085000957,0.3077027499675751,0.9935555555555555,0.00100000,40.3,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,44,60.67,77,60,63.0,65,18,20.0,24,70.2,181.03,236.5,2740.0,10801.0,32.0,0,6.2,31.47,55.0,33.34,33.58,33.7,63.16,0.11,0.11,0.11,17.01,0.0,0.0,0.01,2.07,2.8,3.23,10.042,14.236,12.33,12.33,12.33,15.992,0.0,0.0,0.0,146.0,650.67,1367.0,0.0,227.33,585.0,4,4.0,4,16,16.0,16,4,16,4.62,19.58
4,1,,,,,,,100,63,61,22,83.2,2745,10801,33,0,55.8,57.8;58.8;69.1;70.8;65.5;64.9;93.1;86.4;75.1;77.7;82.8;83.3;50.8;52.2;25.3;26.4;49.9;54.2;18.0;16.4;42.6;46.2;31.2;40.2,33.29,0.11,0.0,2.85,12.832,0.0,732.0,48.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,,,,,,,100,73,64,18,234.9,2745,10801,33,0,32.5,29.1;25.8;38.5;44.6;28.7;29.6;72.8;64.3;52.3;53.8;69.9;70.9;25.9;26.3;6.5;8.6;23.3;23.8;5.9;5.4;19.9;21.1;10.5;21.4,33.7,0.11,0.02,3.0,12.832,0.0,0.0,97.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
