epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,100,46,55,32,57.9,2745,10801,30,0,9.1,8.1;5.8;7.0;8.1;5.5;6.2;22.8;42.4;8.9;14.4;24.9;43.3;4.6;4.4;0.2;0.2;2.6;3.3;0.2;0.2;1.3;1.5;0.5;1.1,36.6,0.07,0.01,0.38,12.137,0.0,0.0,88476.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,100,79,60,30,233.1,2745,10801,30,0,5.8,3.3;0.5;0.3;1.8;0.5;0.5;44.3;26.0;2.9;3.4;21.9;31.2;0.3;0.8;0.0;0.3;0.0;0.0;0.0;0.0;0.3;0.3;0.0;0.0,36.71,0.07,0.02,0.16,12.15,0.0,15087.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,2.565656386291495,0.34193284487150966,2.278499226552677,0.5379015860105734,0.00100000,62.8,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,46,62.5,79,55,57.5,60,30,31.0,32,57.9,145.5,233.1,2745.0,10801.0,30.0,0,5.8,7.45,9.1,36.6,36.66,36.71,63.16,0.07,0.07,0.07,17.07,0.01,0.01,0.02,0.16,0.27,0.38,10.036,14.316,12.137,12.14,12.15,15.992,0.0,0.0,0.0,0.0,7543.5,15087.0,0.0,44238.0,88476.0,4,4.0,4,16,16.0,16,4,16,47.07,6.5
2,1,,,,,,,90,69,57,27,94.2,2745,10801,30,0,38.3,51.1;51.1;56.6;56.6;54.1;55.5;78.4;65.8;55.6;57.9;66.3;71.0;42.9;44.9;2.6;4.5;24.6;37.2;1.7;1.1;12.5;14.7;6.6;6.7,36.89,0.07,0.0,0.49,11.139,0.0,341.0,1611.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,98,75,61,23,231.3,2745,10801,30,0,7.7,5.0;1.9;2.4;2.9;1.3;1.3;39.9;62.3;4.5;4.3;21.8;26.8;1.3;0.5;0.3;0.5;0.0;1.1;2.1;0.8;1.9;0.3;0.3;0.5,36.85,0.07,0.0,4.5,11.146,0.0,3027.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,summary,1.3095983352044098,0.7782761268469813,0.700529883566209,0.9200488003253355,0.00100000,18.6,,,,,,,,,,,,,,,,,,,,,,90,94.0,98,69,72.0,75,57,59.0,61,23,25.0,27,94.2,162.75,231.3,2745.0,10801.0,30.0,0,7.7,23.0,38.3,36.85,36.87,36.89,63.16,0.07,0.07,0.07,17.07,0.0,0.0,0.0,0.49,2.5,4.5,10.036,14.316,11.139,11.14,11.146,15.992,0.0,0.0,0.0,341.0,1684.0,3027.0,0.0,805.5,1611.0,4,4.0,4,16,16.0,16,4,16,3.6,6.2
3,1,,,,,,,100,60,52,30,46.9,2565,10801,30,0,38.9,53.4;52.6;57.2;56.5;54.6;54.6;71.1;75.4;58.2;58.3;74.8;63.7;43.4;46.9;2.9;3.1;25.9;38.3;1.8;0.8;12.2;13.1;7.9;5.4,36.89,0.07,0.0,3.23,11.141,0.0,341.0,1367.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,,,,,,,100,52,63,23,232.4,2745,10801,30,0,6.4,4.5;1.1;2.4;1.6;0.5;1.1;31.6;33.5;4.3;5.9;44.1;17.6;0.5;0.0;0.3;0.0;0.8;1.1;0.3;0.0;1.1;0.0;0.3;0.5,36.88,0.07,0.0,3.28,11.146,0.0,1416.0,48.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,summary,0.8952871024108588,0.8645846041234598,0.5647906548344735,0.9362342415616104,0.00100000,18.9,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,52,56.0,60,52,57.5,63,23,26.5,30,46.9,139.65,232.4,2655.0,10801.0,30.0,0,6.4,22.65,38.9,36.88,36.89,36.89,63.16,0.07,0.07,0.07,17.07,0.0,0.0,0.0,3.23,3.25,3.28,10.036,14.316,11.141,11.14,11.146,15.992,0.0,0.0,0.0,341.0,878.5,1416.0,48.0,707.5,1367.0,4,4.0,4,16,16.0,16,4,16,3.73,6.21
4,1,,,,,,,100,44,55,27,55.6,2565,10801,30,0,39.0,52.6;53.2;57.6;56.8;56.0;55.5;70.5;65.0;56.3;57.0;73.2;75.1;43.6;45.5;4.3;3.7;26.1;35.2;2.2;2.4;15.2;13.5;8.7;7.4,36.91,0.07,0.05,3.41,11.141,0.0,8056.0,125634.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
