epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,75,56,41,42,70.8,2760,10801,0,0,8.8,11.2;4.5;5.9;6.3;4.6;4.9;19.7;36.4;8.3;11.5;20.6;47.8;3.9;4.9;1.1;1.2;2.6;3.2;1.0;0.4;2.4;3.1;2.0;2.6,31.07,0.11,0.01,0.22,14.976,0.726,2246.0,14111.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,98,75,49,34,223.0,2760,10801,0,0,22.6,17.3;4.4;18.4;16.5;5.7;7.6;95.6;98.5;53.8;44.7;76.4;88.4;1.7;1.0;0.5;0.5;2.0;2.5;0.5;0.7;1.7;1.5;0.5;1.2,31.09,0.11,0.0,0.02,14.979,0.725,5810.0,27343.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,100,97,52,32,221.9,2760,10801,30,0,22.6,16.9;2.2;17.9;13.7;5.9;5.9;97.8;98.5;51.7;45.2;80.7;93.9;1.7;2.2;0.7;0.7;0.5;0.7;1.2;1.0;0.2;1.0;0.7;1.0,31.08,0.11,0.0,0.08,14.979,0.725,7958.0,27539.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,98,75,52,30,224.7,2745,10801,30,0,22.9,16.4;6.1;15.1;18.5;5.1;7.4;89.8;90.5;50.0;50.1;96.6;93.6;2.0;2.9;0.2;0.0;1.2;1.0;0.2;0.0;1.5;0.7;1.0;0.7,31.08,0.11,0.0,0.07,14.988,0.734,16064.0,11083.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,,100,95,54,35,223.0,2745,10801,30,0,22.4,17.0;2.6;9.3;21.0;4.3;4.8;84.7;80.4;52.5;54.9;97.4;98.8;1.4;1.0;0.0;0.7;1.0;1.0;0.5;0.5;2.1;1.4;0.0;0.2,31.14,0.11,0.0,0.07,14.987,0.727,8251.0,16162.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,,,,,,100,89,55,29,224.4,2745,10801,30,0,14.4,14.4;3.9;8.4;10.0;3.7;2.7;57.6;47.4;32.2;23.8;55.9;74.0;2.2;1.2;0.5;0.2;0.2;0.7;0.7;1.0;2.0;1.2;1.0;0.5,31.15,0.11,0.0,0.09,14.987,0.727,7275.0,45605.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,,,,,99,77,55,31,227.3,2745,10801,30,0,6.7,12.6;2.2;1.7;1.1;0.8;1.1;41.2;36.2;2.5;3.6;31.9;18.9;0.8;0.3;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;1.9;2.2,31.14,0.11,0.0,0.04,14.996,0.736,0.0,1855.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,1.8897217086993714,0.34668883449845667,0.4529550629986657,0.965,0.00029600,81.4,,,,,,,,,,,,,,,,,,,,,,75,95.71,100,56,80.57,97,41,51.14,55,29,33.29,42,70.8,202.16,227.3,2751.4,10801.0,21.4,0,6.7,17.2,22.9,31.07,31.11,31.15,63.16,0.11,0.11,0.11,16.0,0.0,0.0,0.01,0.02,0.08,0.22,10.952,14.26,14.976,14.98,14.996,15.992,0.725,0.73,0.736,0.0,6800.57,16064.0,1855.0,20528.29,45605.0,4,4.0,4,16,16.0,16,4,16,72.47,8.07
2,1,,,,,,,65,72,46,38,50.7,1200,5001,30,0,63.4,75.8;81.0;85.8;81.0;82.3;83.0;90.5;96.6;84.4;82.3;93.9;93.9;56.8;53.7;25.0;23.0;58.5;59.9;20.9;20.4;46.3;46.6;38.1;43.5,31.31,0.11,0.06,28.39,14.996,0.736,9863.0,40283.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,99,77,55,28,224.9,2745,10801,30,0,31.3,23.4;15.0;35.7;31.8;22.7;21.9;95.2;95.6;66.4;50.0;82.2;92.8;12.8;11.6;6.5;6.5;11.6;11.6;7.0;7.2;10.4;11.3;10.9;10.2,31.24,0.11,0.03,4.9,14.987,0.727,4833.0,42724.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
