epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,100,75,58,26,99.6,2760,10801,30,0,6.3,2.1;3.9;2.8;2.8;2.0;2.1;15.4;40.0;4.4;6.3;15.6;43.7;1.7;1.5;0.3;0.6;1.3;1.2;0.2;0.2;0.9;1.1;1.1;0.7,37.83,0.06,0.02,0.62,14.965,0.658,390.0,292.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,100,61,64,28,235.2,2745,10801,30,0,7.8,0.4;4.0;1.7;2.0;0.1;0.6;33.0;31.5;4.2;4.7;33.8;70.6;0.2;0.6;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.4;0.0;0.1,38.09,0.06,0.0,0.07,14.969,0.662,1464.0,5615.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,100,49,65,21,236.7,2745,10801,31,0,8.8,0.9;12.7;1.4;2.0;1.7;0.7;48.8;44.2;3.9;6.0;39.9;46.3;0.5;0.7;0.2;0.0;0.0;0.0;0.0;0.4;0.0;0.5;0.2;0.4,37.86,0.06,0.0,0.04,14.969,0.662,1074.0,5957.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,100,66,65,21,236.6,2745,10801,32,0,7.2,0.2;2.1;0.4;0.1;0.0;0.1;42.4;32.2;1.1;4.7;35.9;50.7;0.9;0.6;0.4;0.4;0.4;0.2;0.0;0.0;0.0;0.0;0.0;0.2,38.07,0.06,0.0,0.04,14.969,0.662,1562.0,5419.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,,98,77,65,21,236.2,2745,10801,33,0,7.2,1.4;2.7;1.5;1.0;0.2;0.1;47.6;36.1;1.5;3.5;18.9;54.5;0.5;0.6;0.4;0.2;0.0;0.2;0.2;0.1;0.2;0.2;0.1;0.1,37.92,0.06,0.0,0.02,14.969,0.662,2197.0,6005.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,,,,,,100,86,61,20,237.9,2745,10801,34,0,7.2,0.5;4.7;0.5;0.5;0.1;0.4;51.3;20.7;2.6;1.1;32.7;55.0;0.5;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.4;0.0,38.07,0.06,0.03,0.08,14.969,0.662,1562.0,6884.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,,,,,100,71,66,19,238.2,2730,10801,34,0,7.6,0.9;5.6;1.6;1.7;0.2;0.9;47.8;55.3;2.9;1.9;32.1;30.1;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.5;0.7,37.98,0.06,0.0,0.02,14.969,0.662,1513.0,6982.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,,,,,,100,48,69,19,239.5,2730,10801,35,0,6.4,0.7;7.5;2.0;2.2;1.7;1.4;24.9;24.7;5.2;3.1;35.8;42.3;0.2;0.4;0.1;0.0;0.1;0.1;0.0;0.0;0.4;0.2;0.4;0.1,37.92,0.06,0.0,0.02,14.969,0.662,1269.0,5615.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,,,,,,100,55,66,23,237.6,2730,10801,35,0,6.6,1.8;3.2;2.8;3.4;1.8;1.4;39.8;21.4;4.0;3.4;27.7;40.8;0.6;0.0;0.4;0.6;0.4;0.2;0.0;0.4;1.4;1.6;0.6;0.4,37.92,0.06,0.0,0.02,14.969,0.662,1562.0,5566.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,2.048425274503197,0.4815104521740379,0.6448546584712243,0.9223261488409923,0.00100000,166.8,,,,,,,,,,,,,,,,,,,,,,98,99.78,100,48,65.33,86,58,64.33,69,19,22.0,28,99.6,221.94,239.5,2741.7,10801.0,32.7,0,6.3,7.23,8.8,37.83,37.96,38.09,63.16,0.06,0.06,0.06,19.04,0.0,0.01,0.03,0.02,0.1,0.62,11.015,14.307,14.965,14.97,14.969,15.992,0.658,0.66,0.662,390.0,1399.22,2197.0,292.0,5370.56,6982.0,4,4.0,4,16,16.0,16,4,16,45.49,95.4
