epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,100,89,55,32,56.2,2760,10801,30,0,8.8,11.6;4.1;5.9;6.1;4.3;5.1;19.0;41.6;9.4;11.7;21.5;40.4;4.2;4.5;1.1;1.2;2.8;2.8;1.7;1.9;2.9;2.6;2.4;2.6,36.24,0.07,8.58,0.75,14.976,0.726,292.0,1318.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,100,69,60,25,228.8,2745,10801,30,0,20.0,16.4;3.9;17.6;17.1;5.4;6.6;77.2;83.9;46.9;34.6;71.4;77.9;2.2;2.7;1.5;1.5;2.9;2.5;0.5;1.0;2.0;2.0;1.2;1.0,36.51,0.07,0.0,0.08,14.979,0.725,6298.0,44726.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,100,99,61,24,226.8,2745,10801,30,0,6.4,10.9;0.7;2.7;1.7;0.0;0.5;38.2;33.3;5.4;2.2;32.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.7,36.52,0.07,0.0,0.19,14.988,0.734,15429.0,30615.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,100,93,61,24,227.3,2745,10801,30,0,9.8,9.6;5.6;5.7;5.7;5.7;7.1;18.1;53.5;8.5;18.1;15.5;57.1;2.9;2.8;2.7;0.0;2.9;2.8;0.0;0.0;1.5;5.6;2.8;0.0,36.55,0.07,0.01,0.06,14.988,0.734,54150.0,35546.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,3.2587043023564406,0.047660554742707716,3.252966665941502,0.15566453798115937,0.00011000,62.7,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,69,87.5,99,55,59.25,61,24,26.25,32,56.2,184.78,228.8,2748.8,10801.0,30.0,0,6.4,11.25,20.0,36.24,36.45,36.55,63.16,0.07,0.07,0.07,20.06,0.0,2.15,8.58,0.06,0.27,0.75,10.95,14.254,14.976,14.98,14.988,15.992,0.725,0.73,0.734,292.0,19042.25,54150.0,1318.0,28051.25,44726.0,4,4.0,4,16,16.0,16,4,16,57.73,3.0
2,1,,,,,,,100,69,59,25,81.2,2760,10801,30,0,61.8,78.6;82.9;88.9;88.9;90.3;89.8;96.8;96.3;91.7;91.7;94.9;97.7;52.8;49.5;16.2;18.3;44.7;47.0;11.5;11.9;39.3;40.3;32.4;32.6,36.72,0.07,0.4,5.38,14.988,0.734,52832.0,1708.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,100,68,63,24,229.5,2745,10801,30,0,29.3,25.8;16.7;26.0;31.5;19.5;21.4;67.9;77.1;50.5;62.3;77.6;86.2;14.6;13.1;10.6;12.6;12.3;11.8;8.1;8.2;13.3;12.1;10.3;12.3,36.66,0.07,0.11,7.32,14.979,0.725,6152.0,30029.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,,,,,,100,66,64,22,213.5,2745,10801,30,0,6.9,11.6;0.5;1.9;2.2;0.7;1.2;43.2;30.1;5.3;4.3;28.7;30.2;0.5;0.7;0.2;0.5;0.2;0.2;0.2;0.2;1.2;0.7;0.2;0.7,36.7,0.07,0.0,4.17,14.996,0.736,68408.0,12255.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,,,,,,100,69,64,23,230.7,2745,10801,30,0,9.2,16.0;4.2;7.1;4.2;1.4;11.1;25.7;60.0;5.7;9.9;15.7;48.6;0.0;2.8;0.0;0.0;0.0;0.0;1.5;1.4;1.4;1.4;0.0;0.0,36.73,0.07,0.0,5.88,14.996,0.736,14599.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,summary,2.9801246623101085,0.15382124957195778,2.1561011039087314,0.33352150442790107,0.00022000,17.2,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,66,68.0,69,59,62.5,64,22,23.5,25,81.2,188.72,230.7,2748.8,10801.0,30.0,0,6.9,26.8,61.8,36.66,36.7,36.73,63.16,0.07,0.07,0.07,20.06,0.0,0.13,0.4,4.17,5.69,7.32,10.952,14.26,14.979,14.99,14.996,15.992,0.725,0.73,0.736,6152.0,35497.75,68408.0,0.0,10998.0,30029.0,4,4.0,4,16,16.0,16,4,16,12.56,2.59
3,1,,,,,,,0,0,53,31,62.2,2745,10801,30,0,61.1,78.5;77.9;92.7;89.9;81.8;82.9;93.1;94.5;92.6;91.7;94.5;96.3;54.4;50.2;20.2;17.6;48.4;47.0;13.5;11.5;35.9;40.4;27.2;34.6,36.79,0.07,0.0,5.39,14.996,0.736,6835.0,32373.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,,,,,,,96,87,64,22,229.0,2745,10801,30,0,27.6,25.6;14.1;32.0;26.2;21.1;20.5;79.3;82.2;42.1;55.1;79.9;83.5;11.1;12.3;4.9;5.7;10.1;11.6;4.2;2.5;10.1;10.6;7.6;9.6,36.72,0.07,0.0,6.51,14.996,0.736,16113.0,39550.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,,,,,,,100,76,62,22,229.8,2745,10801,30,0,6.1,9.8;0.2;1.5;1.2;1.0;0.5;30.5;35.2;2.7;3.7;32.8;26.1;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.2;0.7,36.68,0.07,0.0,5.07,14.987,0.727,26171.0,42138.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,,,,,,,100,66,63,22,230.9,2745,10801,30,0,11.6,16.2;1.5;11.9;7.6;4.5;7.6;23.9;65.7;17.9;15.2;27.3;59.1;3.0;1.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.5;6.0,36.71,0.07,0.0,4.9,14.987,0.727,9863.0,54150.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,summary,1.9124339310284129,0.48925069265012605,0.7515909662509324,0.9305295840242741,0.00033000,17.1,,,,,,,,,,,,,,,,,,,,,,0,74.0,100,0,57.25,87,53,60.5,64,22,24.25,31,62.2,187.97,230.9,2745.0,10801.0,30.0,0,6.1,26.6,61.1,36.68,36.73,36.79,63.16,0.07,0.07,0.07,20.06,0.0,0.0,0.0,4.9,5.47,6.51,10.952,14.26,14.987,14.99,14.996,15.992,0.727,0.73,0.736,6835.0,14745.5,26171.0,32373.0,42052.75,54150.0,4,4.0,4,16,16.0,16,4,16,12.7,2.33
