epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,100,49,57,27,58.6,2745,10801,30,0,13.6,7.4;5.5;10.5;14.9;6.6;8.1;38.5;52.0;15.9;31.5;65.0;29.0;4.7;4.4;2.5;3.0;3.9;3.9;2.6;2.4;3.5;3.6;3.1;3.4,37.66,0.09,0.03,0.68,15.05,0.644,10302.0,2099.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,98,70,61,20,235.9,2745,10801,31,0,17.3,6.8;3.1;19.3;14.3;5.2;6.2;72.0;80.7;45.3;37.0;79.2;31.1;2.1;3.1;1.0;0.5;1.6;1.2;0.5;0.6;1.0;1.9;1.1;0.7,38.68,0.09,0.0,0.09,15.054,0.648,683.0,2050.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,100,83,64,18,238.7,2745,10801,32,0,10.1,3.9;0.2;3.1;3.4;1.1;1.5;46.3;56.0;11.0;13.1;94.0;6.7;0.2;0.1;0.0;0.0;0.1;0.1;0.4;0.0;0.0;0.0;0.0;0.4,38.66,0.09,0.0,0.04,15.054,0.648,1562.0,195.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,100,61,67,18,209.7,2745,10801,32,0,11.7,4.5;1.1;9.2;2.3;2.3;4.6;14.9;83.9;14.8;31.0;100.0;0.0;2.3;0.0;0.0;0.0;2.3;0.0;1.1;0.0;3.4;0.0;0.0;0.0,38.72,0.09,0.0,0.09,15.054,0.648,927.0,390.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,2.179246406564379,0.4915294337390655,0.7136871720430346,0.9448188265180115,0.00100000,95.6,,,,,,,,,,,,,,,,,,,,,,98,99.5,100,49,65.75,83,57,62.25,67,18,20.75,27,58.6,185.72,238.7,2745.0,10801.0,31.2,0,10.1,13.18,17.3,37.66,38.43,38.72,63.16,0.09,0.09,0.09,22.07,0.0,0.01,0.03,0.04,0.23,0.68,11.388,14.406,15.05,15.05,15.054,15.992,0.644,0.65,0.648,683.0,3368.5,10302.0,195.0,1183.5,2099.0,4,4.0,4,16,16.0,16,4,16,48.79,26.72
2,1,,,,,,,100,49,66,21,101.5,2730,10801,33,0,34.5,32.5;31.5;41.1;41.8;35.5;39.1;74.0;66.9;49.2;50.5;72.7;66.9;25.8;26.4;12.1;15.0;23.4;24.2;9.9;12.7;20.0;21.6;18.6;17.0,38.82,0.08,0.08,0.26,14.821,0.415,1562.0,2197.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,100,72,69,17,240.8,2730,10801,34,0,17.9,7.5;3.5;22.1;13.5;6.3;6.8;69.4;53.8;40.3;40.3;74.5;69.7;3.1;3.3;1.1;1.0;2.1;1.6;0.7;0.9;1.9;1.4;1.7;2.0,38.84,0.08,0.0,3.68,14.821,0.415,1757.0,2099.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,,,,,,,98,69,69,18,239.4,2730,10801,35,0,10.4,3.7;1.4;4.2;2.7;2.2;1.0;47.2;55.0;16.9;10.3;89.9;10.7;0.7;0.4;0.1;0.2;0.5;0.4;0.0;0.2;0.1;0.1;0.2;1.4,38.79,0.08,0.01,2.53,14.821,0.415,537.0,2587.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4,,,,,,,100,80,67,18,213.0,2730,10801,35,0,12.1,5.6;0.0;13.6;12.5;10.2;9.0;47.7;50.0;14.8;23.9;100.0;1.1;1.1;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0,38.82,0.08,0.03,1.67,14.823,0.417,63134.0,7910.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,summary,0.779392872717499,0.9059054260187405,0.4530940202782091,0.979007162262287,0.00100000,48.9,,,,,,,,,,,,,,,,,,,,,,98,99.5,100,49,67.5,80,66,67.75,69,17,18.5,21,101.5,198.68,240.8,2730.0,10801.0,34.2,0,10.4,18.73,34.5,38.79,38.82,38.84,63.16,0.08,0.08,0.08,22.07,0.0,0.03,0.08,0.26,2.04,3.68,11.388,14.406,14.821,14.82,14.823,15.992,0.415,0.42,0.417,537.0,16747.5,63134.0,2099.0,3698.25,7910.0,4,4.0,4,16,16.0,16,4,16,2.2,26.47
