epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,100,48,55,33,61.8,2760,10801,30,0,9.5,8.4;6.0;8.2;8.6;6.3;6.7;24.4;43.3;11.0;14.3;25.6;42.8;5.2;4.8;0.1;0.3;3.3;3.5;0.3;0.2;1.5;1.6;1.1;0.9,37.58,0.09,0.05,0.48,14.981,0.661,1416.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,58,37,60,30,223.5,2745,10801,30,0,6.2,3.6;0.5;2.1;2.3;0.5;0.7;29.3;41.0;4.1;3.7;24.2;32.3;0.5;0.2;0.2;0.5;0.5;0.2;0.5;0.2;0.5;0.5;0.2;0.2,37.59,0.09,0.01,0.11,14.987,0.665,25781.0,244.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,2.5338615907647632,0.37150951031970864,2.028170125013316,0.8131813851744699,0.00100000,65.0,,,,,,,,,,,,,,,,,,,,,,58,79.0,100,37,42.5,48,55,57.5,60,30,31.5,33,61.8,142.65,223.5,2752.5,10801.0,30.0,0,6.2,7.85,9.5,37.58,37.59,37.59,63.16,0.09,0.09,0.09,21.13,0.01,0.03,0.05,0.11,0.29,0.48,10.11,14.322,14.981,14.98,14.987,15.992,0.661,0.66,0.665,1416.0,13598.5,25781.0,0.0,122.0,244.0,4,4.0,4,16,16.0,16,4,16,47.31,7.29
2,1,,,,,,,100,62,52,26,46.9,2565,10801,30,0,38.6,49.6;51.3;56.3;56.3;52.5;51.8;64.3;58.0;55.5;56.0;79.7;75.0;41.3;38.4;5.6;6.2;27.6;32.7;6.0;6.7;15.0;18.2;11.8;9.5,37.75,0.09,0.04,1.16,12.817,0.0,1416.0,97.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,98,79,60,24,230.4,2745,10801,30,0,5.7,3.2;0.0;0.9;0.5;0.0;0.7;33.5;25.3;3.7;1.4;24.8;38.8;0.2;0.9;0.2;0.2;0.0;0.2;0.5;0.0;0.2;0.5;0.5;0.0,37.73,0.09,0.0,3.72,12.819,0.0,341.0,1611.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,summary,1.147541160332705,0.8564393113968185,0.5804986698854677,0.9590022227710546,0.00100000,21.8,,,,,,,,,,,,,,,,,,,,,,98,99.0,100,62,70.5,79,52,56.0,60,24,25.0,26,46.9,138.65,230.4,2655.0,10801.0,30.0,0,5.7,22.15,38.6,37.73,37.74,37.75,63.16,0.09,0.09,0.09,21.13,0.0,0.02,0.04,1.16,2.44,3.72,10.114,14.322,12.817,12.82,12.819,15.992,0.0,0.0,0.0,341.0,878.5,1416.0,97.0,854.0,1611.0,4,4.0,4,16,16.0,16,4,16,4.29,7.17
3,1,,,,,,,100,62,56,26,79.6,2745,10801,30,0,39.4,53.5;53.0;55.8;57.0;55.0;55.0;70.2;63.0;56.5;56.7;70.2;76.9;42.6;42.2;5.6;6.8;32.2;32.3;6.5;5.6;14.1;14.6;9.8;9.9,37.77,0.09,0.02,2.95,12.817,0.0,585.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,,,,,,,100,52,63,28,233.8,2745,10801,30,0,5.8,3.5;0.5;1.2;1.2;0.5;0.7;39.5;32.9;3.0;3.5;31.3;21.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.2;0.0,37.74,0.09,0.0,3.63,12.819,0.0,1220.0,1464.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,summary,0.7449561226684501,0.9253120816860194,0.4577225163451231,0.9771372120100201,0.00100000,21.9,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,52,57.0,62,56,59.5,63,26,27.0,28,79.6,156.7,233.8,2745.0,10801.0,30.0,0,5.8,22.6,39.4,37.74,37.76,37.77,63.16,0.09,0.09,0.09,21.13,0.0,0.01,0.02,2.95,3.29,3.63,10.114,14.322,12.817,12.82,12.819,15.992,0.0,0.0,0.0,585.0,902.5,1220.0,0.0,732.0,1464.0,4,4.0,4,16,16.0,16,4,16,4.3,7.16
4,1,,,,,,,100,79,57,27,84.8,2745,10801,30,0,38.9,50.7;53.3;56.5;56.3;52.0;53.2;66.9;67.8;54.6;57.6;79.3;65.7;41.9;43.0;5.6;6.1;29.4;35.6;3.7;3.4;15.5;16.8;8.6;9.7,37.75,0.09,0.0,3.27,12.815,0.0,341.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
