epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,98,94,44,35,15.9,210,405,30,0,13.8,15.2;12.8;14.8;15.4;13.0;13.1;34.0;46.1;17.7;20.7;33.9;42.6;10.5;11.1;1.0;0.9;6.4;8.7;0.5;0.5;4.1;4.0;2.2;2.1,38.34,0.07,0.02,0.45,9.604,0.0,48.0,73437.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,98,45,54,36,178.2,2760,10801,30,0,11.7,16.2;10.8;9.7;7.5;3.8;3.8;26.9;49.2;10.8;11.9;35.7;52.4;3.3;5.4;1.6;3.8;2.2;1.1;2.7;2.8;3.2;2.7;7.1;3.8,38.52,0.07,0.06,0.04,9.604,0.0,341.0,48.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,1.1116662896822764,0.34028074648095324,1.0978344678878784,0.4032258064516129,0.00064000,61.4,,,,,,,,,,,,,,,,,,,,,,98,98.0,98,45,69.5,94,44,49.0,54,35,35.5,36,15.9,97.05,178.2,1485.0,5603.0,30.0,0,11.7,12.75,13.8,38.34,38.43,38.52,63.16,0.07,0.07,0.07,16.0,0.02,0.04,0.06,0.04,0.24,0.45,8.799,14.346,9.604,9.6,9.604,15.992,0.0,0.0,0.0,48.0,194.5,341.0,48.0,36742.5,73437.0,4,4.0,4,16,16.0,16,4,16,56.98,3.04
2,1,,,,,,,100,73,47,37,30.3,2565,10801,30,0,57.1,75.6;80.5;84.9;85.3;81.1;83.0;90.8;94.9;81.9;85.2;88.0;92.9;66.9;66.0;9.7;8.4;47.1;55.0;10.0;9.5;22.9;22.0;13.1;14.9,39.3,0.07,0.04,0.17,10.967,0.0,6640.0,1367.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,98,56,51,32,178.5,2760,10801,30,0,6.9,4.9;1.2;1.2;3.1;1.2;0.0;54.4;23.8;6.2;9.9;35.0;23.8;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,39.31,0.07,0.03,0.1,10.967,0.0,0.0,1660.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,summary,1.1049835659121743,0.35215728642825495,1.1018885374069214,0.40327060931899644,0.00128000,18.2,,,,,,,,,,,,,,,,,,,,,,98,99.0,100,56,64.5,73,47,49.0,51,32,34.5,37,30.3,104.4,178.5,2662.5,10801.0,30.0,0,6.9,32.0,57.1,39.3,39.3,39.31,63.16,0.07,0.07,0.07,20.05,0.03,0.04,0.04,0.1,0.14,0.17,8.799,14.346,10.967,10.97,10.967,15.992,0.0,0.0,0.0,0.0,3320.0,6640.0,1367.0,1513.5,1660.0,4,4.0,4,16,16.0,16,4,16,14.23,2.67
3,1,,,,,,,59,21,43,39,14.5,210,405,30,0,57.9,79.4;81.1;86.3;86.9;83.6;84.6;91.2;92.3;83.8;87.2;92.2;91.8;68.5;69.5;9.3;8.6;45.5;57.2;9.8;8.7;21.3;20.2;15.0;15.0,39.37,0.07,0.02,0.11,10.967,0.0,0.0,1416.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,,,,,,,100,79,53,32,181.8,2760,10801,30,0,6.9,4.9;0.6;1.9;4.3;1.2;1.2;24.4;35.6;3.1;14.9;21.7;47.5;0.6;1.2;0.0;0.0;0.6;0.6;0.0;0.0;0.0;0.6;0.6;0.6,39.37,0.07,0.06,0.19,10.976,0.0,781.0,1416.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,summary,1.0877015485270765,0.3673468991193639,1.1080125570297241,0.1870967741935484,0.00192000,17.8,,,,,,,,,,,,,,,,,,,,,,59,79.5,100,21,50.0,79,43,48.0,53,32,35.5,39,14.5,98.15,181.8,1485.0,5603.0,30.0,0,6.9,32.4,57.9,39.37,39.37,39.37,63.16,0.07,0.07,0.07,20.05,0.02,0.04,0.06,0.11,0.15,0.19,8.799,14.346,10.967,10.97,10.976,15.992,0.0,0.0,0.0,0.0,390.5,781.0,1416.0,1416.0,1416.0,4,4.0,4,16,16.0,16,4,16,13.75,2.77
4,1,,,,,,,15,2,42,40,15.2,210,405,30,0,58.6,80.6;83.4;88.6;88.1;83.0;84.9;90.7;95.6;87.6;88.4;93.1;95.0;72.1;69.6;8.8;9.1;46.2;56.7;6.7;7.0;22.9;20.9;13.0;12.7,39.66,0.07,0.02,0.13,10.967,0.0,14550.0,17480.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,,,,,,,98,45,54,33,177.0,2760,10801,30,0,7.8,4.3;1.9;3.1;5.6;0.6;2.5;50.9;16.8;6.8;13.7;57.4;18.6;1.9;2.5;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0,39.4,0.07,0.17,0.26,10.967,0.0,292.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,summary,1.0661838168087276,0.3874351959085009,1.0945833921432495,0.39699820788530465,0.00256000,17.6,,,,,,,,,,,,,,,,,,,,,,15,56.5,98,2,23.5,45,42,48.0,54,33,36.5,40,15.2,96.1,177.0,1485.0,5603.0,30.0,0,7.8,33.2,58.6,39.4,39.53,39.66,63.16,0.07,0.07,0.07,20.05,0.02,0.1,0.17,0.13,0.2,0.26,8.799,14.346,10.967,10.97,10.967,15.992,0.0,0.0,0.0,292.0,7421.0,14550.0,0.0,8740.0,17480.0,4,4.0,4,16,16.0,16,4,16,13.52,2.81
5,1,,,,,,,100,80,45,42,32.7,2565,10801,30,0,58.8,83.8;80.5;87.8;88.9;82.9;85.2;94.3;92.7;86.7;88.4;94.1;95.0;75.1;70.1;8.6;7.9;47.1;57.0;7.2;9.0;25.0;18.7;13.0;12.3,39.61,0.07,0.05,0.19,10.967,0.0,341.0,1367.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,,,,,,,98,57,51,35,178.8,2760,10801,30,0,8.2,6.7;1.9;4.3;4.3;2.5;3.1;18.4;54.3;10.6;11.2;21.5;49.1;3.1;1.2;0.0;0.0;1.2;0.6;0.6;0.0;0.0;1.2;0.6;0.0,39.33,0.07,0.02,0.17,10.967,0.0,48.0,1367.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,summary,1.0471498417087297,0.41332574208943157,1.0779212713241577,0.3812275985663082,0.00320000,17.7,,,,,,,,,,,,,,,,,,,,,,98,99.0,100,57,68.5,80,45,48.0,51,35,38.5,42,32.7,105.75,178.8,2662.5,10801.0,30.0,0,8.2,33.5,58.8,39.33,39.47,39.61,63.16,0.07,0.07,0.07,20.05,0.02,0.04,0.05,0.17,0.18,0.19,8.799,14.346,10.967,10.97,10.967,15.992,0.0,0.0,0.0,48.0,194.5,341.0,1367.0,1367.0,1367.0,4,4.0,4,16,16.0,16,4,16,13.47,2.83
6,1,,,,,,,100,78,42,40,16.4,270,405,30,0,57.5,80.7;79.8;86.5;87.0;82.3;83.2;91.1;94.2;86.2;87.3;89.9;92.4;71.8;67.6;7.3;7.4;52.7;53.0;5.6;6.8;21.8;20.2;11.5;11.9,39.38,0.07,0.03,0.11,10.967,0.0,5615.0,1269.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,,,,,,,100,79,48,37,182.3,2760,10801,30,0,7.3,5.6;1.9;3.8;3.1;0.6;1.2;39.8;24.1;6.2;5.7;63.1;16.9;0.0;0.6;0.0;0.6;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0,39.39,0.07,0.0,0.08,10.976,0.0,585.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,summary,1.034714097393207,0.4305517772060595,1.053938388824463,0.5071236559139785,0.00384000,17.7,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,78,78.5,79,42,45.0,48,37,38.5,40,16.4,99.35,182.3,1515.0,5603.0,30.0,0,7.3,32.4,57.5,39.38,39.39,39.39,63.16,0.07,0.07,0.07,20.05,0.0,0.01,0.03,0.08,0.1,0.11,8.799,14.346,10.967,10.97,10.976,15.992,0.0,0.0,0.0,585.0,3100.0,5615.0,0.0,634.5,1269.0,4,4.0,4,16,16.0,16,4,16,13.6,2.82
7,1,,,,,,,100,81,46,38,15.5,2565,10801,30,0,57.2,78.1;80.5;85.4;84.9;83.0;83.7;92.4;93.2;84.3;86.4;89.6;91.1;71.3;69.2;7.8;9.2;44.6;55.5;5.8;7.7;22.4;21.6;12.4;12.8,39.36,0.07,0.03,0.15,10.967,0.0,292.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,,,,,,,100,68,49,38,179.8,2760,10801,30,0,7.1,6.1;1.2;2.5;4.3;3.1;3.1;17.3;52.8;3.7;7.5;13.0;49.7;0.6;1.2;0.6;0.0;0.0;0.6;0.6;0.6;0.0;1.2;0.6;0.0,39.35,0.07,0.04,0.15,10.976,0.0,1416.0,1416.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,summary,1.0218913924261632,0.4593492775363952,1.0158404111862183,0.5680555555555555,0.00399937,17.8,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,68,74.5,81,46,47.5,49,38,38.0,38,15.5,97.65,179.8,2662.5,10801.0,30.0,0,7.1,32.15,57.2,39.35,39.36,39.36,63.16,0.07,0.07,0.07,20.05,0.03,0.04,0.04,0.15,0.15,0.15,8.799,14.346,10.967,10.97,10.976,15.992,0.0,0.0,0.0,292.0,854.0,1416.0,0.0,708.0,1416.0,4,4.0,4,16,16.0,16,4,16,13.86,2.66
8,1,,,,,,,100,76,44,39,15.9,2565,10801,30,0,57.3,77.5;81.7;85.5;86.5;82.7;83.5;90.3;90.2;83.7;86.2;93.5;92.1;68.6;65.5;7.7;9.5;46.9;57.3;6.0;7.6;22.6;21.7;13.5;13.2,39.34,0.07,0.02,0.13,10.967,0.0,244.0,1416.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
