epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,1,40,42,42,20.3,210,405,30,0,6.3,5.7;1.3;2.8;2.5;1.3;1.6;21.6;32.0;6.6;5.8;22.0;43.5;1.2;1.0;0.1;0.2;0.3;0.5;0.1;0.1;0.5;0.4;0.2;0.5,27.16,0.09,0.03,0.45,1.951,0.0,390.0,1464.0,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,1,51,42,39,20.3,210,405,30,0,9.3,9.8;2.6;12.8;2.6;2.6;5.1;23.1;45.0;14.6;15.4;70.0;15.0;2.6;5.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,27.21,0.09,0.23,0.04,1.955,0.0,1611.0,1513.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,1.4308317981254057,0.6163278476928041,1.0526927791379073,0.929551692589204,0.00100000,40.9,,,,,,,,,,,,,,,,,,,,,,1,1.0,1,40,45.5,51,42,42.0,42,39,40.5,42,20.3,20.3,20.3,210.0,405.0,30.0,0,6.3,7.8,9.3,27.16,27.19,27.21,63.16,0.09,0.09,0.09,16.0,0.03,0.13,0.23,0.04,0.24,0.45,13.058,14.605,1.951,1.95,1.955,15.992,0.0,0.0,0.0,390.0,1000.5,1611.0,1464.0,1488.5,1513.0,1,2.5,4,16,16.0,16,4,16,39.79,0.69
2,1,,,,,,,10,2,43,40,61.3,2760,10801,30,0,45.2,43.5;57.8;60.0;57.8;51.1;53.3;75.6;65.9;60.0;53.3;72.7;54.5;42.2;53.3;26.7;24.4;33.3;42.2;22.2;17.8;26.7;37.8;28.9;24.4,27.34,0.09,0.06,0.03,1.049,0.0,390.0,1513.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,10,2,43,37,61.3,2760,10801,30,0,8.9,20.0;0.0;0.0;10.0;5.3;5.3;30.0;31.6;15.0;10.5;35.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,27.34,0.09,0.0,0.0,1.058,0.0,341.0,195.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,summary,0.5244834361325621,0.9477250726040658,0.3343774153623468,0.9862763037511436,0.00100000,0.9,,,,,,,,,,,,,,,,,,,,,,10,10.0,10,2,2.0,2,43,43.0,43,37,38.5,40,61.3,61.3,61.3,2760.0,10801.0,30.0,0,8.9,27.05,45.2,27.34,27.34,27.34,63.16,0.09,0.09,0.09,16.0,0.0,0.03,0.06,0.0,0.01,0.03,13.058,14.605,1.049,1.05,1.058,15.992,0.0,0.0,0.0,341.0,365.5,390.0,195.0,854.0,1513.0,4,4.0,4,16,16.0,16,4,16,0.31,0.15
3,1,,,,,,,5,2,44,40,78.7,2760,10801,30,0,46.9,66.0;51.2;61.4;65.1;54.5;57.8;90.7;70.5;72.1;59.1;79.1;67.4;48.8;43.8;20.9;22.4;29.8;38.0;17.0;18.6;24.4;25.6;25.6;21.4,27.32,0.09,0.05,11.47,1.058,0.0,439.0,127832.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,,,,,,,5,2,44,37,78.7,2760,10801,30,0,8.5,29.2;4.8;13.6;4.8;4.8;4.8;28.6;22.7;14.3;9.5;33.3;9.5;0.0;4.8;4.8;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;4.5,27.29,0.09,0.05,7.09,1.058,0.0,830.0,1562.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,summary,0.4148039084580607,0.9716037431429493,0.31889843313604566,0.9926806953339433,0.00100000,0.9,,,,,,,,,,,,,,,,,,,,,,5,5.0,5,2,2.0,2,44,44.0,44,37,38.5,40,78.7,78.7,78.7,2760.0,10801.0,30.0,0,8.5,27.7,46.9,27.29,27.3,27.32,63.16,0.09,0.09,0.09,16.0,0.05,0.05,0.05,7.09,9.28,11.47,13.058,14.605,1.058,1.06,1.058,15.992,0.0,0.0,0.0,439.0,634.5,830.0,1562.0,64697.0,127832.0,4,4.0,4,16,16.0,16,4,16,0.33,0.15
4,1,,,,,,,5,2,44,40,78.6,2760,10801,30,0,49.7,68.9;62.8;61.9;64.3;65.1;64.3;61.9;76.2;66.7;69.0;78.6;67.4;45.7;53.5;16.3;33.3;32.6;50.0;23.3;22.0;32.6;25.6;26.3;23.3,27.34,0.09,0.0,0.06,1.058,0.0,683.0,146.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2,,,,,,,5,2,44,36,78.6,2760,10801,30,0,5.9,27.3;0.0;0.0;0.0;0.0;0.0;10.5;15.8;5.3;5.3;52.6;15.8;5.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,27.33,0.09,0.0,20.38,1.058,0.0,634.0,341.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,summary,0.38694881016725724,0.9748305905130688,0.31978752252058706,0.9945105215004575,0.00100000,0.9,,,,,,,,,,,,,,,,,,,,,,5,5.0,5,2,2.0,2,44,44.0,44,36,38.0,40,78.6,78.6,78.6,2760.0,10801.0,30.0,0,5.9,27.8,49.7,27.33,27.34,27.34,63.16,0.09,0.09,0.09,16.0,0.0,0.0,0.0,0.06,10.22,20.38,13.058,14.605,1.058,1.06,1.058,15.992,0.0,0.0,0.0,634.0,658.5,683.0,146.0,243.5,341.0,4,4.0,4,16,16.0,16,4,16,0.32,0.14
5,1,,,,,,,1,2,44,40,78.0,2760,10801,30,0,46.6,57.5;55.0;62.5;62.5;60.0;57.5;70.0;57.5;60.0;57.5;85.0;65.0;42.5;36.2;27.9;23.1;35.0;42.5;23.1;23.8;27.5;35.9;25.6;30.0,27.34,0.09,0.08,1.08,1.058,0.0,23828.0,6347.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2,,,,,,,1,2,44,38,78.0,2760,10801,30,0,5.2,23.8;5.3;0.0;0.0;0.0;0.0;10.5;21.1;0.0;0.0;36.8;26.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,27.33,0.09,0.0,0.0,1.058,0.0,439.0,1464.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,summary,0.37210632881336575,0.978702807357212,0.3165117119663043,0.9935956084172004,0.00100000,0.9,,,,,,,,,,,,,,,,,,,,,,1,1.0,1,2,2.0,2,44,44.0,44,38,39.0,40,78.0,78.0,78.0,2760.0,10801.0,30.0,0,5.2,25.9,46.6,27.33,27.34,27.34,63.16,0.09,0.09,0.09,16.0,0.0,0.04,0.08,0.0,0.54,1.08,13.058,14.605,1.058,1.06,1.058,15.992,0.0,0.0,0.0,439.0,12133.5,23828.0,1464.0,3905.5,6347.0,4,4.0,4,16,16.0,16,4,16,0.31,0.14
6,1,,,,,,,0,1,45,40,78.3,2760,10801,30,0,45.5,47.7;53.5;60.5;62.8;55.8;60.5;72.1;74.4;67.4;65.1;76.7;67.4;51.2;52.4;19.5;16.3;23.3;44.2;17.1;16.3;22.7;23.3;20.9;18.6,27.31,0.09,0.0,9.18,1.058,0.0,195.0,81396.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2,,,,,,,0,1,45,37,78.3,2760,10801,30,0,17.0,34.8;5.0;30.0;10.0;30.0;20.0;25.0;66.7;30.0;25.0;30.0;35.0;15.0;19.0;4.5;0.0;4.8;9.5;0.0;0.0;5.0;0.0;0.0;5.0,27.34,0.09,0.0,0.31,1.058,0.0,3320.0,195.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,summary,0.36792492789582076,0.979025492094224,0.313527351846852,0.9954254345837146,0.00100000,0.9,,,,,,,,,,,,,,,,,,,,,,0,0.0,0,1,1.0,1,45,45.0,45,37,38.5,40,78.3,78.3,78.3,2760.0,10801.0,30.0,0,17.0,31.25,45.5,27.31,27.32,27.34,63.16,0.09,0.09,0.09,16.0,0.0,0.0,0.0,0.31,4.75,9.18,13.058,14.605,1.058,1.06,1.058,15.992,0.0,0.0,0.0,195.0,1757.5,3320.0,195.0,40795.5,81396.0,4,4.0,4,16,16.0,16,4,16,0.34,0.15
7,1,,,,,,,0,1,45,41,78.3,2760,10801,30,0,45.0,52.3;52.3;59.1;61.4;60.5;59.1;77.3;65.9;54.5;54.5;65.9;70.5;38.6;45.5;26.8;22.7;39.0;31.7;19.5;21.4;25.0;31.7;18.2;20.5,27.33,0.09,0.0,9.25,1.058,0.0,146.0,8007.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2,,,,,,,2,2,43,38,66.2,2760,10801,30,0,7.6,38.5;0.0;0.0;0.0;0.0;0.0;25.0;23.8;4.8;4.8;47.6;28.6;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0,27.34,0.09,0.0,0.0,1.058,0.0,2832.0,1562.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,summary,0.35771533275139106,0.9824136818328493,0.3160983301692345,0.9935956084172004,0.00100000,0.9,,,,,,,,,,,,,,,,,,,,,,0,1.0,2,1,1.5,2,43,44.0,45,38,39.5,41,66.2,72.25,78.3,2760.0,10801.0,30.0,0,7.6,26.3,45.0,27.33,27.34,27.34,63.16,0.09,0.09,0.09,16.0,0.0,0.0,0.0,0.0,4.62,9.25,13.058,14.605,1.058,1.06,1.058,15.992,0.0,0.0,0.0,146.0,1489.0,2832.0,1562.0,4784.5,8007.0,4,4.0,4,16,16.0,16,4,16,0.33,0.16
8,1,,,,,,,2,2,43,41,66.2,2760,10801,30,0,47.6,46.5;46.5;69.0;61.9;62.8;59.5;72.1;57.1;59.5;52.4;78.6;64.3;46.5;44.2;25.6;26.2;39.5;37.2;26.2;33.3;40.9;32.6;27.9;32.6,27.34,0.09,0.0,0.0,1.058,0.0,146.0,2685.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2,,,,,,,8,4,43,38,58.9,2760,10801,30,0,10.6,30.4;0.0;5.0;5.0;5.3;0.0;30.0;50.0;5.0;5.0;35.0;30.0;0.0;5.3;9.5;0.0;0.0;10.5;5.0;10.5;5.0;0.0;0.0;0.0,27.34,0.09,0.0,18.15,1.058,0.0,195.0,4882.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,summary,0.35224723156208604,0.9845111326234269,0.31607076119416805,0.9917657822506862,0.00100000,0.9,,,,,,,,,,,,,,,,,,,,,,2,5.0,8,2,3.0,4,43,43.0,43,38,39.5,41,58.9,62.55,66.2,2760.0,10801.0,30.0,0,10.6,29.1,47.6,27.34,27.34,27.34,63.16,0.09,0.09,0.09,16.0,0.0,0.0,0.0,0.0,9.07,18.15,13.058,14.605,1.058,1.06,1.058,15.992,0.0,0.0,0.0,146.0,170.5,195.0,2685.0,3783.5,4882.0,4,4.0,4,16,16.0,16,4,16,0.34,0.15
9,1,,,,,,,8,4,43,41,58.9,2760,10801,30,0,48.4,66.7;53.7;62.5;62.5;58.5;57.5;70.0;73.2;70.0;62.5;76.2;73.2;55.0;45.0;25.0;22.0;29.3;40.0;22.5;22.0;25.0;34.1;22.5;30.0,27.29,0.09,1.17,2.51,1.058,0.0,341.0,1904.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2,,,,,,,7,4,43,38,58.9,2760,10801,30,0,14.5,14.3;9.5;15.0;23.8;5.0;9.5;14.3;61.9;23.8;28.6;66.7;18.2;4.5;13.6;0.0;0.0;15.8;0.0;0.0;0.0;10.0;4.8;4.8;0.0,27.32,0.09,0.0,0.0,1.058,0.0,146.0,1464.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
