epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,100,51,54,30,45.2,2760,10801,30,0,10.0,8.7;5.6;8.0;8.4;5.5;6.0;24.6;44.9;12.5;14.5;23.2;42.4;4.3;4.9;1.8;2.0;3.7;4.2;1.0;1.0;3.3;3.4;2.7;3.2,37.13,0.08,0.01,0.78,14.854,0.635,0.0,1611.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,100,63,62,24,243.9,2745,10801,30,0,7.6,4.7;0.8;1.8;1.8;1.8;1.0;41.1;34.9;4.8;7.4;36.8;44.2;0.3;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0,37.16,0.08,0.04,0.6,14.865,0.644,1025.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,summary,3.186491004835011,0.1157737446689288,3.243589849279918,0.06403697562008256,0.00133333,57.6,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,51,57.0,63,54,58.0,62,24,27.0,30,45.2,144.55,243.9,2752.5,10801.0,30.0,0,7.6,8.8,10.0,37.13,37.14,37.16,63.16,0.08,0.08,0.08,20.12,0.01,0.03,0.04,0.6,0.69,0.78,8.478,14.221,14.854,14.86,14.865,15.992,0.635,0.64,0.644,0.0,512.5,1025.0,0.0,805.5,1611.0,4,4.0,4,16,16.0,16,4,16,47.44,6.56
2,1,,,,,,,100,64,48,30,36.6,525,5001,30,0,43.8,45.4;46.7;53.9;51.2;51.6;51.7;76.2;61.5;59.0;56.5;73.4;91.3;40.0;36.7;17.2;17.2;33.3;35.3;19.5;14.9;31.5;35.1;24.6;27.2,39.68,0.08,0.02,1.65,15.551,0.0,244.0,1416.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,,,,,,,100,75,59,23,244.6,2745,10801,30,0,8.6,8.9;2.5;4.1;3.5;1.8;1.0;47.6;22.7;6.9;6.1;51.9;41.5;1.5;0.8;0.5;0.3;0.8;0.3;0.3;2.0;0.5;0.5;0.3;0.0,39.67,0.08,0.0,2.66,15.555,0.0,488.0,1464.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,summary,2.986811396863605,0.3003829032157644,2.7390463401581244,0.6462265815192464,0.00266667,12.3,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,64,69.5,75,48,53.5,59,23,26.5,30,36.6,140.6,244.6,1635.0,7901.0,30.0,0,8.6,26.2,43.8,39.67,39.67,39.68,63.16,0.08,0.08,0.08,23.15,0.0,0.01,0.02,1.65,2.16,2.66,8.478,17.311,15.551,15.55,15.555,15.992,0.0,0.0,0.0,244.0,366.0,488.0,1416.0,1440.0,1464.0,4,4.0,4,16,16.0,16,4,16,3.38,6.55
3,1,,,,,,,100,63,55,29,66.2,2745,10801,30,0,50.7,57.4;56.0;64.2;64.4;58.7;58.5;78.7;90.0;65.6;63.7;71.7;83.0;47.3;44.7;17.7;20.7;40.5;45.5;14.5;16.5;42.1;43.3;34.8;34.2,39.7,0.08,0.01,2.55,15.551,0.0,292.0,1513.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2,,,,,,,100,50,60,24,246.1,2745,10801,30,0,8.1,6.5;1.5;5.8;3.0;2.0;2.0;42.2;35.2;5.9;7.4;34.5;45.2;0.5;1.8;0.0;0.0;0.8;0.5;0.0;0.2;0.0;0.0;0.2;0.0,39.67,0.08,0.01,2.62,15.555,0.0,1220.0,7275.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,summary,2.3570825985848627,0.5838682563895028,1.4055270508746087,0.844829411142081,0.00400000,12.2,,,,,,,,,,,,,,,,,,,,,,100,100.0,100,50,56.5,63,55,57.5,60,24,26.5,29,66.2,156.15,246.1,2745.0,10801.0,30.0,0,8.1,29.4,50.7,39.67,39.69,39.7,63.16,0.08,0.08,0.08,23.15,0.01,0.01,0.01,2.55,2.58,2.62,8.478,17.311,15.551,15.55,15.555,15.992,0.0,0.0,0.0,292.0,756.0,1220.0,1513.0,4394.0,7275.0,4,4.0,4,16,16.0,16,4,16,3.38,6.46
4,1,,,,,,,77,25,49,30,32.1,390,5001,30,0,48.9,53.1;55.1;59.9;60.0;58.8;58.6;75.8;82.8;61.8;60.8;80.3;81.5;44.8;43.0;16.8;20.0;41.8;45.6;15.8;15.2;36.8;37.4;31.8;35.2,39.67,0.08,0.0,2.51,15.551,0.0,292.0,341.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
