epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_temp_tlimit_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,cpu_pct_per_core,ram_used_gb,swap_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,vram_other_processes_gb,pcie_tx_kb_s,pcie_rx_kb_s,pcie_link_gen_current,pcie_link_width_current,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_temp_tlimit_c_min,gpu_temp_tlimit_c_avg,gpu_temp_tlimit_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,swap_used_gb_min,swap_used_gb_avg,swap_used_gb_max,swap_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,vram_other_processes_gb_min,vram_other_processes_gb_avg,vram_other_processes_gb_max,pcie_tx_kb_s_min,pcie_tx_kb_s_avg,pcie_tx_kb_s_max,pcie_rx_kb_s_min,pcie_rx_kb_s_avg,pcie_rx_kb_s_max,pcie_link_gen_current_min,pcie_link_gen_current_avg,pcie_link_gen_current_max,pcie_link_width_current_min,pcie_link_width_current_avg,pcie_link_width_current_max,pcie_link_gen_max,pcie_link_width_max,data_wait_s,compute_s
1,1,,,,,,,99,75,47,28,27.3,2565,10801,30,0,7.0,2.4;4.8;3.4;3.7;2.1;2.4;22.6;40.8;6.0;8.9;20.4;37.4;1.8;1.8;0.7;0.6;1.4;1.2;0.4;0.2;0.9;1.1;0.8;1.0,32.5,0.04,0.01,0.7,14.9,0.591,341.0,1708.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,100,60,63,21,238.0,2745,10801,30,0,8.1,1.4;4.4;1.7;1.4;1.0;0.9;30.8;40.5;4.0;7.4;40.5;59.6;0.9;1.1;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0,32.39,0.04,0.0,0.05,14.906,0.597,1416.0,1513.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3,,,,,,,98,82,63,22,237.2,2730,10801,31,0,7.9,1.0;3.5;1.5;0.9;0.5;0.5;52.9;29.1;2.8;4.3;48.4;41.6;0.9;0.6;0.1;0.0;0.1;0.0;0.0;0.1;0.3;0.0;0.0;0.1,32.44,0.04,0.0,0.03,14.906,0.597,341.0,878.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,,,,,,,100,68,63,20,239.3,2745,10801,33,0,8.1,1.4;4.3;2.2;1.3;0.3;0.6;33.9;39.9;3.8;3.1;53.7;46.1;0.5;0.9;0.0;0.1;0.1;0.0;0.0;0.4;0.8;1.3;0.0;0.0,32.39,0.04,0.0,0.04,14.906,0.597,2343.0,6884.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5,,,,,,,98,78,66,24,239.1,2730,10801,34,0,7.9,1.3;2.3;1.8;1.3;0.4;0.6;39.3;50.6;4.0;3.3;33.9;45.7;0.9;1.5;1.3;1.3;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0,32.42,0.04,0.0,0.04,14.906,0.597,1513.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6,,,,,,,100,66,67,18,241.1,2745,10801,35,0,8.1,0.9;4.3;1.7;2.2;0.6;0.5;49.6;43.0;4.8;4.6;41.1;36.9;1.4;1.0;0.1;0.3;0.1;0.0;0.3;0.0;0.5;0.4;0.8;0.8,32.41,0.04,0.01,0.1,14.906,0.597,1416.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7,,,,,,,100,79,67,18,239.6,2730,10801,35,0,8.7,2.2;3.0;3.3;2.2;0.8;0.9;46.7;46.6;6.0;6.8;34.0;50.1;0.9;1.0;0.3;0.1;0.0;0.4;0.4;0.3;0.8;0.4;0.4;0.0,32.41,0.04,0.0,0.05,14.906,0.597,2392.0,5419.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,8,,,,,,,100,68,68,17,241.2,2730,10801,35,0,8.3,1.5;2.7;2.0;1.3;0.9;0.9;43.4;38.8;4.6;3.4;45.9;48.0;1.3;0.9;0.4;0.4;0.0;0.0;0.1;0.3;0.3;0.1;0.1;0.9,32.39,0.04,0.01,0.09,14.906,0.597,1660.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9,,,,,,,98,82,69,16,240.4,2730,10801,36,0,8.1,1.1;3.8;1.8;1.9;0.6;0.1;52.1;35.2;6.9;4.8;35.9;46.6;1.0;1.0;0.1;0.0;0.1;0.1;0.0;0.0;0.4;0.1;0.4;0.1,32.39,0.04,0.0,0.06,14.906,0.597,292.0,0.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10,,,,,,,100,71,68,15,241.9,2730,10801,37,0,8.1,1.9;3.8;2.3;2.4;0.8;0.3;46.2;27.2;6.0;5.8;40.6;53.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0,32.39,0.04,0.0,0.04,14.906,0.597,2490.0,5615.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,,,,,,,100,84,71,17,240.0,2730,10801,37,0,7.8,1.4;3.8;1.9;0.9;0.1;0.9;50.7;24.9;5.2;3.7;46.7;45.7;0.6;0.8;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.1;0.1,32.38,0.04,0.0,0.04,14.906,0.597,976.0,146.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,,,,,,100,75,70,16,242.1,2730,10801,37,0,8.6,1.8;6.0;2.8;1.8;0.9;0.3;48.9;45.3;5.3;4.3;37.2;45.7;0.8;0.9;0.4;0.3;0.1;0.3;0.0;0.0;0.3;0.1;1.7;2.0,32.4,0.04,0.0,0.05,14.906,0.597,341.0,390.0,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
